va,name,size
0x00441FF6,PrepareEditCtrl,23
0x0044200D,PrepareCtrl,55
0x00442044,Fail,53
0x00442079,DDX_TextWithFormat,115
0x004420EC,AfxSimpleScanf,190
0x004421AA,DDX_Text,47
0x004421D9,DDX_Text,82
0x0044222B,FailMinMaxWithFormat,150
0x004422CB,FUN_004422cb,8
0x004422D3,FID_conflict:DDV_MinMaxDWord,46
0x00442301,DDV_MaxChars,173
0x00442389,FUN_00442389,8
0x004423C0,DDX_Control,76
0x0044240C,HideApplication,48
0x0044243C,DoWaitCursor,92
0x00442498,EnableModeless,67
0x004424DB,DoMessageBox,196
0x0044259F,AfxMessageBox,31
0x004425BE,AfxMessageBox,109
0x00442635,FUN_00442635,8
0x0044263D,FUN_0044263d,58
0x004426D9,CloseAllDocuments,22
0x00442819,AfxFormatStrings,60
0x00442855,AfxFormatStrings,220
0x00442931,AfxFormatString1,23
0x00442948,AfxFormatString2,42
0x00442972,OnHelp,183
0x00442A5A,CanEnterHelpMode,103
0x00442AC1,OnContextHelp,443
0x00442C7C,SetHelpCapture,288
0x00442D9C,ProcessHelpMsg,541
0x00442FB9,MapClientArea,110
0x00443027,MapNonClientArea,28
0x00443043,WriteProfileInt,123
0x004430BE,FID_conflict:~CProgressCtrl,59
0x00443103,FUN_00443103,8
0x0044310B,FID_conflict:~CProgressCtrl,59
0x00443150,FUN_00443150,8
0x0044315B,OnChildNotify,49
0x0044318C,FID_conflict:~CProgressCtrl,59
0x004431D1,FUN_004431d1,8
0x004431F7,FUN_004431f7,168
0x0044329F,GetText,67
0x004432E2,FID_conflict:~CProgressCtrl,59
0x00443327,FUN_00443327,8
0x0044333D,FUN_0044333d,108
0x004433A9,GetLBText,67
0x004433EC,FID_conflict:~CProgressCtrl,59
0x00443431,FUN_00443431,8
0x00443443,FUN_00443443,1
0x00443444,FUN_00443444,14
0x0044345D,FillSolidRect,42
0x00443487,CreatePointFont,71
0x004434CE,CreatePointFontIndirect,171
0x00443579,AfxOleCanExitApp,14
0x00443587,AfxOleSetUserCtrl,15
0x00443596,FUN_00443596,9
0x004435C6,CFrameWnd,210
0x004436C3,`scalar_deleting_destructor',30
0x004436E1,~CFrameWnd,101
0x00443746,FUN_00443746,14
0x00443754,FUN_00443754,11
0x00443769,FUN_00443769,8
0x00443771,AddFrameWnd,35
0x00443794,RemoveFrameWnd,35
0x004437B7,LoadAccelTable,34
0x004437FD,PreTranslateMessage,135
0x00443890,FUN_00443890,28
0x004438AC,FUN_004438ac,33
0x0044393A,OnSetCursor,44
0x00443966,OnCommandHelp,84
0x004439D0,OnCommand,126
0x00443A4E,AfxIsDescendant,32
0x00443BFA,ShowOwnedWindows,157
0x00443C97,OnEnable,191
0x00443D56,NotifyFloatingWindows,179
0x00443E09,FUN_00443e09,94
0x00443E67,Create,156
0x00443F03,CreateView,124
0x00443FB7,OnCreateHelper,86
0x0044400D,GetIconWndClass,133
0x00444092,LoadFrame,248
0x00444194,FUN_00444194,8
0x004441D6,OnClose,253
0x004442D3,OnDestroy,79
0x00444322,OnCmdMsg,120
0x004443EC,OnActivateTopLevel,124
0x00444468,OnActivate,218
0x00444696,FUN_00444696,31
0x004446B5,OnEndSession,52
0x004446E9,OnDDEInitiate,180
0x0044479D,OnDDEExecute,160
0x00444858,FUN_00444858,7
0x0044488B,ShowControlBar,262
0x00444991,OnInitMenuPopup,372
0x00444B05,OnMenuSelect,245
0x00444C63,OnSetMessageString,218
0x00444D47,FUN_00444d47,8
0x00444D5F,OnEnterIdle,49
0x00444D90,SetMessageText,23
0x00444DA7,DestroyDockBars,152
0x00444E49,FUN_00444e49,8
0x00444E51,GetControlBar,68
0x00444E95,FUN_00444e95,53
0x00444F0A,OnToolTipText,228
0x00444FF8,FUN_00444ff8,8
0x0044506F,OnUpdateContextHelp,66
0x004450B1,OnUpdateFrameTitle,68
0x004450F5,UpdateFrameTitleForDocument,257
0x004451F6,OnSetPreviewMode,545
0x00445498,RecalcLayout,239
0x00445587,FUN_00445587,136
0x0044560F,FUN_0044560f,31
0x00445644,ActivateFrame,85
0x00445699,BringToTop,47
0x004456C8,GetDockingFrame,17
0x004456D9,IsFloating,42
0x00445721,CreateObject,74
0x00445784,CreateObject,74
0x00445805,_AfxLoadDotBitmap,224
0x004458EB,_AFX_THREAD_STATE,75
0x00445948,`scalar_deleting_destructor',27
0x00445963,~_AFX_THREAD_STATE,139
0x004459F8,FUN_004459f8,8
0x00445A00,AfxGetThreadState,16
0x00445A1A,FUN_00445a1a,1
0x00445A1B,FUN_00445a1b,14
0x00445A56,FUN_00445a56,10
0x00445A60,AFX_MODULE_STATE,154
0x00445B1A,`scalar_deleting_destructor',27
0x00445B35,FUN_00445b35,41
0x00445B68,FUN_00445b68,8
0x00445B70,~AFX_MODULE_STATE,175
0x00445C1F,FUN_00445c1f,14
0x00445C37,FUN_00445c37,8
0x00445C3F,AFX_MODULE_THREAD_STATE,122
0x00445CEC,`scalar_deleting_destructor',27
0x00445D07,~AFX_MODULE_THREAD_STATE,379
0x00445E82,FUN_00445e82,11
0x00445E8D,FUN_00445e8d,8
0x00445E95,FUN_00445e95,11
0x00445EA0,FUN_00445ea0,8
0x00445EA8,FUN_00445ea8,11
0x00445EB3,FUN_00445eb3,8
0x00445EBB,FUN_00445ebb,11
0x00445EC6,FUN_00445ec6,8
0x00445ECE,FUN_00445ece,11
0x00445ED9,FUN_00445ed9,8
0x00445EE1,FUN_00445ee1,11
0x00445EEC,FUN_00445eec,11
0x00445EF7,FUN_00445ef7,11
0x00445F0C,FUN_00445f0c,8
0x00445F1E,FUN_00445f1e,1
0x00445F1F,FUN_00445f1f,14
0x00445F5A,FUN_00445f5a,10
0x00445F64,FUN_00445f64,61
0x00445FAB,FUN_00445fab,8
0x00445FB3,AfxGetModuleState,38
0x00445FD9,AfxGetModuleThreadState,22
0x00445FEF,Unlock,57
0x00446028,CWinThread,82
0x0044608C,`scalar_deleting_destructor',30
0x004460AA,CWinThread,72
0x00446104,CommonConstruct,50
0x0044615E,FUN_0044615e,98
0x004461DE,FUN_004461de,14
0x00446223,FUN_00446223,10
0x0044623D,FUN_0044623d,98
0x004462BD,FUN_004462bd,14
0x00446302,FUN_00446302,10
0x00446318,CreateObject,88
0x004463A1,FUN_004463a1,98
0x00446421,FUN_00446421,14
0x00446466,FUN_00446466,10
0x00446480,FUN_00446480,98
0x00446500,FUN_00446500,14
0x00446545,FUN_00446545,10
0x0044654F,CreateObject,74
0x004465BE,CreateObject,88
0x0044665B,FID_conflict:_AFX_WIN_STATE,62
0x004466AB,`scalar_deleting_destructor',27
0x004466C6,CWinApp,253
0x004467D5,`scalar_deleting_destructor',30
0x00446842,~CWinApp,380
0x004469C8,FUN_004469c8,8
0x004469D0,SaveStdProfileSettings,60
0x00446A0C,ExitInstance,38
0x00446A42,FUN_00446a42,1
0x00446A43,FUN_00446a43,14
0x00446A7E,FUN_00446a7e,10
0x00446A88,CreateObject,74
0x00446B0A,FUN_00446b0a,1
0x00446B0B,FUN_00446b0b,14
0x00446B46,FUN_00446b46,10
0x00446B50,CreateObject,74
0x00446BCE,AddHead,19
0x00446BE1,Remove,77
0x00446C2E,operator_new,30
0x00446C4C,operator_delete,18
0x00446C5E,CThreadSlotData,63
0x00446C9D,AllocSlot,267
0x00446DA8,FreeSlot,96
0x00446E08,SetValue,258
0x00446F25,FUN_00446f25,61
0x00446F6C,FUN_00446f6c,8
0x00446F74,DeleteValues,184
0x0044702C,DeleteValues,89
0x00447085,GetData,127
0x00447104,GetDataNA,50
0x00447136,~CThreadLocalObject,38
0x0044715C,GetData,91
0x004471D7,~CProcessLocalObject,39
0x004471FE,FUN_004471fe,26
0x00447218,~_AFX_CTL3D_STATE,82
0x00447274,FUN_00447274,8
0x0044727C,~_AFX_CTL3D_THREAD,70
0x004472CC,FUN_004472cc,8
0x004472DE,FUN_004472de,1
0x004472DF,FUN_004472df,14
0x0044731A,FUN_0044731a,10
0x0044732E,FUN_0044732e,1
0x0044732F,FUN_0044732f,14
0x0044736A,FUN_0044736a,10
0x0044737E,FUN_0044737e,10
0x00447388,FUN_00447388,14
0x004473A0,AfxEnableWin40Compatibility,48
0x004473D0,AfxEnableWin31Compatibility,37
0x004473F5,AUX_DATA,162
0x00447497,AfxCriticalInit,65
0x004474D8,AfxLockGlobals,108
0x00447544,AfxUnlockGlobals,31
0x0044756F,AfxWinInit,102
0x004475D5,SetCurrentHandles,287
0x004476F4,AfxGetFileName,91
0x0044774F,GetAppRegistryKey,150
0x004477E5,GetSectionKey,78
0x00447833,CreateObject,77
0x0044789F,~_AFX_SOCK_STATE,82
0x004478FB,FUN_004478fb,8
0x00447904,FUN_00447904,109
0x00447971,LookupHandle,47
0x004479A0,AttachHandle,213
0x00447A88,DetachHandle,171
0x00447B33,DoCallBack,223
0x00447C12,ProcessAuxQueue,95
0x00447C71,CSocketWnd,61
0x00447CC0,FUN_00447cc0,64
0x00447D0A,FUN_00447d0a,8
0x00447D44,~CWinThread,88
0x00447DA6,FUN_00447da6,8
0x00447DAE,~_AFX_WIN_STATE,63
0x00447DF7,FUN_00447df7,8
0x00447DFF,AfxPostQuitMessage,35
0x00447E2C,AfxWinTerm,184
